index,sourcetype,"_time",count
aix,"aix:syslog","2022-06-22T01:30:00.000-0400",29269
aix,"aix:syslog","2022-06-22T02:00:00.000-0400",37324
aix,"aix:syslog","2022-06-22T02:30:00.000-0400",51838
aix,"aix:syslog","2022-06-22T03:00:00.000-0400",45876
aix,"aix:syslog","2022-06-22T03:30:00.000-0400",34284
aix,"aix:syslog","2022-06-22T04:00:00.000-0400",36287
aix,"aix:syslog","2022-06-22T04:30:00.000-0400",33300
aix,"aix:syslog","2022-06-22T05:00:00.000-0400",33946
aix,"aix:syslog","2022-06-22T05:30:00.000-0400",35980
aix,"aix:syslog","2022-06-22T06:00:00.000-0400",39102
aix,"aix:syslog","2022-06-22T06:30:00.000-0400",29858
aix,"aix:syslog","2022-06-22T07:00:00.000-0400",34248
aix,"aix:syslog","2022-06-22T07:30:00.000-0400",33482
aix,"aix:syslog","2022-06-22T08:00:00.000-0400",35018
aix,"aix:syslog","2022-06-22T08:30:00.000-0400",31811
aix,"aix:syslog","2022-06-22T09:00:00.000-0400",36804
aix,"aix:syslog","2022-06-22T09:30:00.000-0400",32606
aix,"aix:syslog","2022-06-22T10:00:00.000-0400",35816
aix,"aix:syslog","2022-06-22T10:30:00.000-0400",38068
aix,"aix:syslog","2022-06-22T11:00:00.000-0400",47304
aix,"aix:syslog","2022-06-22T11:30:00.000-0400",43796
aix,"aix:syslog","2022-06-22T12:00:00.000-0400",45855
aix,"aix:syslog","2022-06-22T12:30:00.000-0400",43231
aix,"aix:syslog","2022-06-22T13:00:00.000-0400",45733
aix,"aix:syslog","2022-06-22T13:30:00.000-0400",42487
aix,"aix:syslog","2022-06-22T14:00:00.000-0400",43600
aix,"aix:syslog","2022-06-22T14:30:00.000-0400",30434
aix,"aix:syslog","2022-06-22T15:00:00.000-0400",34119
aix,"aix:syslog","2022-06-22T15:30:00.000-0400",31226
aix,"aix:syslog","2022-06-22T16:00:00.000-0400",32823
aix,"aix:syslog","2022-06-22T16:30:00.000-0400",29904
aix,"aix:syslog","2022-06-22T17:00:00.000-0400",32890
aix,"aix:syslog","2022-06-22T17:30:00.000-0400",67947
aix,"aix:syslog","2022-06-22T18:00:00.000-0400",47725
aix,"aix:syslog","2022-06-22T18:30:00.000-0400",40283
aix,"aix:syslog","2022-06-22T19:00:00.000-0400",44810
aix,"aix:syslog","2022-06-22T19:30:00.000-0400",41091
aix,"aix:syslog","2022-06-22T20:00:00.000-0400",43575
